speciesKey,scientificName,rank,taxonomicStatus,kingdom,includes
1038996,"Nicrophorus investigator (Zetterstedt, 1824)",SPECIES,ACCEPTED,Animalia,"1038996: Nicrophorus investigator (Zetterstedt, 1824) | 6097309: Necrophorus investigator Zetterstedt, 1824"
1039003,"Nicrophorus humator (Gleditsch, 1767)",SPECIES,ACCEPTED,Animalia,"1039003: Nicrophorus humator (Gleditsch, 1767) | 6097307: Necrophorus humator (Gleditsch, 1767) | 10604113: BOLD:AAF2685"
1039006,"Nicrophorus vespilloides Herbst, 1783",SPECIES,ACCEPTED,Animalia,"1039006: Nicrophorus vespilloides Herbst, 1783 | 6097308: Necrophorus vespilloides Herbst, 1783 | 9964094: BOLD:AAF3432"
1039017,"Nicrophorus vespillo (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1039017: Nicrophorus vespillo (Linnaeus, 1758)"
1039019,"Nicrophorus interruptus (Stephens, 1830)",SPECIES,ACCEPTED,Animalia,"1039019: Nicrophorus interruptus (Stephens, 1830)"
1039067,"Ochthebius marinus (Paykull, 1798)",SPECIES,ACCEPTED,Animalia,"1039067: Ochthebius marinus (Paykull, 1798)"
1039254,"Creophilus maxillosus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1039254: Creophilus maxillosus (Linnaeus, 1758)"
1039424,"Gymnusa brevicollis (Paykull, 1800)",SPECIES,ACCEPTED,Animalia,"1039424: Gymnusa brevicollis (Paykull, 1800)"
1039457,"Trichonyx sulcicollis (Reichenbach, 1816)",SPECIES,ACCEPTED,Animalia,"1039457: Trichonyx sulcicollis (Reichenbach, 1816) | 10464214: BOLD:AAO4448"
1039462,"Anotylus nitidulus (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"1039462: Anotylus nitidulus (Gravenhorst, 1802) | 4440504: Oxytelus nitidulus Gravenhorst, 1802"
1039463,"Anotylus rugosus (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"1039463: Anotylus rugosus (Fabricius, 1775)"
1039464,"Anotylus tetracarinatus (Block, 1799)",SPECIES,ACCEPTED,Animalia,"1039464: Anotylus tetracarinatus (Block, 1799) | 9472181: Oxytelus tetracarinatus (Block, 1799)"
1039514,"Atheta palustris (Kiesenwetter, 1844)",SPECIES,ACCEPTED,Animalia,"1039514: Atheta palustris (Kiesenwetter, 1844) | 10565451: BOLD:AAN6150"
1039693,"Carpelimus bilineatus (Stephens, 1834)",SPECIES,ACCEPTED,Animalia,"1039693: Carpelimus bilineatus (Stephens, 1834)"
1039712,"Carpelimus pusillus (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"1039712: Carpelimus pusillus (Gravenhorst, 1802)"
1039716,"Carpelimus corticinus (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,"1039716: Carpelimus corticinus (Gravenhorst, 1806)"
1039734,"Carpelimus gracilis (Mannerheim, 1830)",SPECIES,ACCEPTED,Animalia,"1039734: Carpelimus gracilis (Mannerheim, 1830) | 9915663: BOLD:AAO0549"
1039761,"Carpelimus rivularis (Motschulsky, 1860)",SPECIES,ACCEPTED,Animalia,"1039761: Carpelimus rivularis (Motschulsky, 1860)"
1039967,"Deleaster dichrous (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"1039967: Deleaster dichrous (Gravenhorst, 1802)"
1039975,"Oxytelus laqueatus (Marsham, 1802)",SPECIES,ACCEPTED,Animalia,"1039975: Oxytelus laqueatus (Marsham, 1802)"
1040045,"Oligota parva Kraatz, 1862",SPECIES,ACCEPTED,Animalia,"1040045: Oligota parva Kraatz, 1862"
1040046,"Oligota pusillima (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,"1040046: Oligota pusillima (Gravenhorst, 1806)"
1040076,"Coprophilus striatulus (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"1040076: Coprophilus striatulus (Fabricius, 1792)"
1040164,"Crataraea suturalis (Mannerheim, 1830)",SPECIES,ACCEPTED,Animalia,"1040164: Crataraea suturalis (Mannerheim, 1830)"
1040172,"Philonthus longicornis Stephens, 1832",SPECIES,ACCEPTED,Animalia,"1040172: Philonthus longicornis Stephens, 1832"
1040356,"Platystethus degener Mulsant & Rey, 1878",SPECIES,ACCEPTED,Animalia,"1040356: Platystethus degener Mulsant & Rey, 1878"
1040357,"Platystethus arenarius (Geoffroy, 1785)",SPECIES,ACCEPTED,Animalia,"1040357: Platystethus arenarius (Geoffroy, 1785)"
1040429,"Stenus tarsalis Ljungh, 1810",SPECIES,ACCEPTED,Animalia,"1040429: Stenus tarsalis Ljungh, 1810"
1040505,"Stenus biguttatus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1040505: Stenus biguttatus (Linnaeus, 1758)"
1040526,"Stenus juno (Paykull, 1789)",SPECIES,ACCEPTED,Animalia,"1040526: Stenus juno (Paykull, 1789)"
1040723,"Aleochara bilineata Gyllenhal, 1810",SPECIES,ACCEPTED,Animalia,"1040723: Aleochara bilineata Gyllenhal, 1810"
1040748,"Aleochara curtula (Goeze, 1777)",SPECIES,ACCEPTED,Animalia,"1040748: Aleochara curtula (Goeze, 1777)"
1040775,"Aleochara lanuginosa Gravenhorst, 1802",SPECIES,ACCEPTED,Animalia,"1040775: Aleochara lanuginosa Gravenhorst, 1802"
1040779,"Aleochara bipustulata (Linnaeus, 1760)",SPECIES,ACCEPTED,Animalia,"1040779: Aleochara bipustulata (Linnaeus, 1760) | 10291584: BOLD:AAJ2457"
1040922,"Atheta dadopora C.G.Thomson, 1867",SPECIES,ACCEPTED,Animalia,"1040922: Atheta dadopora C.G.Thomson, 1867"
1041060,"Atheta sodalis (Erichson, 1837)",SPECIES,ACCEPTED,Animalia,"1041060: Atheta sodalis (Erichson, 1837)"
1041063,"Atheta harwoodi B.S.Williams, 1930",SPECIES,ACCEPTED,Animalia,"1041063: Atheta harwoodi B.S.Williams, 1930"
1041085,"Atheta longicornis (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"1041085: Atheta longicornis (Gravenhorst, 1802)"
1041094,"Atheta pallidicornis (C.G.Thomson, 1856)",SPECIES,ACCEPTED,Animalia,"1041094: Atheta pallidicornis (C.G.Thomson, 1856) | 10467172: BOLD:AAO0979"
1041424,"Homalota plana (Gyllenhal, 1810)",SPECIES,ACCEPTED,Animalia,"1041424: Homalota plana (Gyllenhal, 1810) | 10134495: BOLD:AAO0434"
1041477,"Myrmecocephalus concinnus (Erichson, 1839)",SPECIES,ACCEPTED,Animalia,"1041477: Myrmecocephalus concinnus (Erichson, 1839)"
1041499,"Nehemitropia lividipennis (Mannerheim, 1830)",SPECIES,ACCEPTED,Animalia,"1041499: Nehemitropia lividipennis (Mannerheim, 1830)"
1041545,"Gyrophaena affinis C.Sahlberg, 1834",SPECIES,DOUBTFUL,Animalia,10159670: BOLD:ABW9049
1041551,"Gyrophaena nana (Paykull, 1800)",SPECIES,ACCEPTED,Animalia,"1041551: Gyrophaena nana (Paykull, 1800)"
1041686,"Dalotia coriaria (Kraatz, 1856)",SPECIES,ACCEPTED,Animalia,"1041688: Atheta coriaria (Kraatz, 1856)"
1041768,"Geostiba circellaris (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,"1041768: Geostiba circellaris (Gravenhorst, 1806)"
1041849,"Aloconota sulcifrons (Stephens, 1832)",SPECIES,ACCEPTED,Animalia,"1041849: Aloconota sulcifrons (Stephens, 1832)"
1041879,"Gabrius nigritulus (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"1041879: Gabrius nigritulus (Gravenhorst, 1802) | 10186088: Philonthus nigritulus Gravenhorst, 1802"
1042006,"Oxypoda opaca (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"1042006: Oxypoda opaca (Gravenhorst, 1802) | 9976599: BOLD:AAN1581"
1042185,"Thecturota tenuissima Casey, 1893",SPECIES,ACCEPTED,Animalia,"6097410: Thecturota marchii (Dodero, 1922)"
1042204,"Amischa analis (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"1042204: Amischa analis (Gravenhorst, 1802)"
1042212,"Dinaraea angustula (Gyllenhal, 1810)",SPECIES,ACCEPTED,Animalia,"1042212: Dinaraea angustula (Gyllenhal, 1810)"
1042278,"Bledius gallicus (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,"1042278: Bledius gallicus (Gravenhorst, 1806)"
1042354,"Bledius opacus (Block, 1799)",SPECIES,ACCEPTED,Animalia,"1042354: Bledius opacus (Block, 1799)"
1042420,"Placusa tachyporoides (Waltl, 1838)",SPECIES,ACCEPTED,Animalia,"1042420: Placusa tachyporoides (Waltl, 1838) | 10356750: BOLD:AAO1480"
1042443,"Mocyta fungi (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,"1042443: Mocyta fungi (Gravenhorst, 1806) | 1042445: Atheta fungi (Gravenhorst, 1806)"
1042457,"Trichiusa robustula Casey, 1893",SPECIES,ACCEPTED,Animalia,"6097647: Trichiusa immigrata Lohse, 1984"
1042697,"Symbiotes gibberosus (Lucas, 1846)",SPECIES,ACCEPTED,Animalia,"1042697: Symbiotes gibberosus (Lucas, 1846) | 10412501: BOLD:ACA8446"
1042787,"Mycetaea subterranea (Fabricius, 1801)",SPECIES,ACCEPTED,Animalia,"1042787: Mycetaea subterranea (Fabricius, 1801) | 10426356: BOLD:AAP7399"
1043066,"Hippodamia tredecimpunctata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1043066: Hippodamia tredecimpunctata (Linnaeus, 1758) | 11358108: Hippodamia 13-punctata (Linnaeus, 1758)"
1043082,"Hippodamia variegata (Goeze, 1777)",SPECIES,ACCEPTED,Animalia,"1043082: Hippodamia variegata (Goeze, 1777)"
1043097,"Adalia bipunctata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1043097: Adalia bipunctata (Linnaeus, 1758)"
1043102,"Brumus quadripustulatus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1043102: Brumus quadripustulatus (Linnaeus, 1758) | 5877963: Exochomus quadripustulatus (Linnaeus, 1758) | 10284952: BOLD:AAP7229 | 11233709: Exochomus 4-pustulatus (Linnaeus, 1758)"
1043118,"Harmonia quadripunctata (Pontoppidan, 1763)",SPECIES,ACCEPTED,Animalia,"1043118: Harmonia quadripunctata (Pontoppidan, 1763)"
1043171,"Calvia quatuordecimguttata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1043171: Calvia quatuordecimguttata (Linnaeus, 1758) | 11368736: Halyzia 14-guttata (Linnaeus, 1758)"
1043318,"Subcoccinella vigintiquatuorpunctata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1043318: Subcoccinella vigintiquatuorpunctata (Linnaeus, 1758)"
1043472,"Aphidecta obliterata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1043472: Aphidecta obliterata (Linnaeus, 1758) | 11281453: Adalia obliterata (Linnaeus)"
1043495,"Chilocorus bipustulatus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1043495: Chilocorus bipustulatus (Linnaeus, 1758)"
1043572,"Propylaea quatuordecimpunctata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4452216: Propylea quatuordecimpunctata (Linnaeus, 1758) | 7397198: Coccinula quatuordecimpunctata (Linnaeus, 1758)"
1043616,"Stethorus punctillum Weise, 1891",SPECIES,ACCEPTED,Animalia,"1043616: Stethorus punctillum Weise, 1891"
1043717,"Cryptolaemus montrouzieri Mulsant, 1853",SPECIES,ACCEPTED,Animalia,"1043717: Cryptolaemus montrouzieri Mulsant, 1853"
1043772,"Pediacus depressus (Herbst, 1797)",SPECIES,ACCEPTED,Animalia,"1043772: Pediacus depressus (Herbst, 1797)"
1043787,"Pediacus dermestoides (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"1043787: Pediacus dermestoides (Fabricius, 1792)"
1043858,"Ahasverus advena (Walt, 1832)",SPECIES,ACCEPTED,Animalia,"1043858: Ahasverus advena (Walt, 1832)"
1043870,"Oryzaephilus mercator (Fauvel, 1889)",SPECIES,ACCEPTED,Animalia,"1043870: Oryzaephilus mercator (Fauvel, 1889)"
1043875,"Oryzaephilus surinamensis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1043875: Oryzaephilus surinamensis (Linnaeus, 1758) | 7417421: Silvanus surinamensis (Linnaeus)"
1043916,"Silvanoprus fagi (Guérin-Ménéville, 1844)",SPECIES,ACCEPTED,Animalia,"1043916: Silvanoprus fagi (Guérin-Ménéville, 1844) | 9411738: Sylvanus fagi Guérin-Méneville, 1844"
1043938,"Silvanus unidentatus (Olivier, 1790)",SPECIES,ACCEPTED,Animalia,"1043938: Silvanus unidentatus (Olivier, 1790)"
1044111,"Carpophilus hemipterus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1044111: Carpophilus hemipterus (Linnaeus, 1758)"
1044161,"Sericoderus lateralis (Gyllenhal, 1827)",SPECIES,ACCEPTED,Animalia,"1044161: Sericoderus lateralis (Gyllenhal, 1827)"
1044325,"Brachypterolus pulicarius (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1044325: Brachypterolus pulicarius (Linnaeus, 1758) | 11315741: Brachypterus pulicarius"
1044375,"Corticaria elongata (Gyllenhal, 1827)",SPECIES,ACCEPTED,Animalia,"1044375: Corticaria elongata (Gyllenhal, 1827)"
1044673,"Carcinops pumilio (Erichson, 1834)",SPECIES,ACCEPTED,Animalia,"1044673: Carcinops pumilio (Erichson, 1834)"
1044983,"Margarinotus brunneus (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"4433394: Hister cadaverinus (Hoffmann, 1803)"
1044984,"Margarinotus purpurascens (Herbst, 1791)",SPECIES,ACCEPTED,Animalia,"1044984: Margarinotus purpurascens (Herbst, 1791) | 4433362: Hister purpurascens (Herbst, 1792)"
1045022,"Atholus bimaculatus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1045022: Atholus bimaculatus (Linnaeus, 1758)"
1045119,"Hallomenus binotatus (Quensel, 1790)",SPECIES,ACCEPTED,Animalia,"1045119: Hallomenus binotatus (Quensel, 1790) | 10641315: BOLD:ABA6348"
1045205,"Bitoma crenata (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"1045205: Bitoma crenata (Fabricius, 1775) | 7822996: Ditoma crenata (Fabricius, 1775)"
1045323,"Pycnomerus sulcicollis LeConte, 1863-01",SPECIES,ACCEPTED,Animalia,"1045323: Pycnomerus sulcicollis LeConte, 1863-01"
1045471,"Nacerdes melanura (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,11238513: Anoncodes melanura (Linnaeus)
1045482,"Mycetophagus quadriguttatus P.W.J.Müller, 1821",SPECIES,ACCEPTED,Animalia,"1045482: Mycetophagus quadriguttatus P.W.J.Müller, 1821 | 10129295: BOLD:AAO0902"
1045506,"Typhaea stercorea (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1045506: Typhaea stercorea (Linnaeus, 1758)"
1045529,"Litargus balteatus LeConte, 1856",SPECIES,ACCEPTED,Animalia,"1045529: Litargus balteatus LeConte, 1856 | 10496664: BOLD:AAO1515"
1045541,"Octotemnus glabriculus (Gyllenhal, 1827)",SPECIES,ACCEPTED,Animalia,"1045541: Octotemnus glabriculus (Gyllenhal, 1827)"
1045784,"Cis boleti (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"1045784: Cis boleti (Scopoli, 1763) | 10390028: BOLD:AAJ3268"
1045795,"Rhopalodontus perforatus (Gyllenhal, 1813)",SPECIES,ACCEPTED,Animalia,"1045795: Rhopalodontus perforatus (Gyllenhal, 1813) | 6958023: Ropalodontus perforatus (Gyllenhal, 1813) | 9973134: BOLD:AAJ6637"
1045818,"Monotoma picipes Herbst, 1793",SPECIES,ACCEPTED,Animalia,"1045818: Monotoma picipes Herbst, 1793"
1045842,"Tenebrio obscurus Fabricius, 1792",SPECIES,ACCEPTED,Animalia,"1045842: Tenebrio obscurus Fabricius, 1792"
1045843,"Tenebrio molitor Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1045843: Tenebrio molitor Linnaeus, 1758"
1045875,"Alphitobius diaperinus (Panzer, 1797)",SPECIES,ACCEPTED,Animalia,"1045875: Alphitobius diaperinus (Panzer, 1797)"
1045887,"Myrmechixenus vaporariorum Guérin-Ménéville, 1843",SPECIES,ACCEPTED,Animalia,"1045887: Myrmechixenus vaporariorum Guérin-Ménéville, 1843"
1046843,"Omonadus formicarius (Goeze, 1777)",SPECIES,ACCEPTED,Animalia,"6998155: Anthicus quisquilius Thomson, 1864"
1046849,"Omonadus floralis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1046849: Omonadus floralis (Linnaeus, 1758)"
1047210,"Aderus populneus (Creutzer, 1796)",SPECIES,ACCEPTED,Animalia,"1047210: Aderus populneus (Creutzer, 1796)"
1047283,"Zeugophora scutellaris Suffrian, 1840",SPECIES,ACCEPTED,Animalia,"1047283: Zeugophora scutellaris Suffrian, 1840"
1047384,"Chrysolina marginata (Linnaeus, 1758)",SPECIES,DOUBTFUL,Animalia,"1047384: Chrysolina marginata (Linnaeus, 1758)"
1047386,"Chrysolina varians (Schaller, 1783)",SPECIES,ACCEPTED,Animalia,"1047386: Chrysolina varians (Schaller, 1783) | 4460137: Chrysomela varians (Schaller, 1783)"
1047392,"Chrysolina hyperici (Forster, 1771)",SPECIES,ACCEPTED,Animalia,"1047392: Chrysolina hyperici (Forster, 1771)"
1047396,"Chrysolina staphylaea (Linnaeus, 1758)",SPECIES,DOUBTFUL,Animalia,"1047396: Chrysolina staphylaea (Linnaeus, 1758) | 8409979: Chrysomela staphylea (Linnaeus, 1758)"
1047444,"Neogalerucella calmariensis (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"9538366: Galleruca calmariensis (Linnaeus, 1767)"
1047449,"Xanthogaleruca luteola (O.F.Müller, 1766)",SPECIES,ACCEPTED,Animalia,"1047449: Xanthogaleruca luteola (O.F.Müller, 1766)"
1047525,"Acanthoscelides obtectus (Say, 1831)",SPECIES,ACCEPTED,Animalia,"1047525: Acanthoscelides obtectus (Say, 1831)"
1047536,"Leptinotarsa decemlineata (Say, 1824)",SPECIES,ACCEPTED,Animalia,"1047536: Leptinotarsa decemlineata (Say, 1824)"
1047556,"Phaedon armoraciae (Linnaeus, 1758)",SPECIES,DOUBTFUL,Animalia,"1047556: Phaedon armoraciae (Linnaeus, 1758)"
1047567,"Bruchidius villosus (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"1047567: Bruchidius villosus (Fabricius, 1792) | 4461651: Bruchidius ater (Marsham, 1802) | 4461653: Bruchidius fasciatus (Olivier, 1795) | 5806997: Bruchus villosus Fabricius, 1792"
1047583,"Acalymma vittatum (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"6097754: Cryptocephalus vittatus Fabricius, 1775"
1047875,"Prasocuris phellandrii (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1047875: Prasocuris phellandrii (Linnaeus, 1758)"
1047936,"Agelastica alni (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1047936: Agelastica alni (Linnaeus, 1758)"
1048319,"Oulema melanopus (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"1048319: Oulema melanopus (Linnaeus, 1761) | 8357585: Lema melanopus (Linnaeus, 1758)"
1048335,"Gastrophysa polygoni (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1048335: Gastrophysa polygoni (Linnaeus, 1758) | 10593518: Gastroidea polygoni (Linnaeus, 1758)"
1048468,"Psylliodes cucullatus (Illiger, 1807)",SPECIES,ACCEPTED,Animalia,"1048468: Psylliodes cucullatus (Illiger, 1807)"
1048469,"Psylliodes napi (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"1048469: Psylliodes napi (Fabricius, 1792)"
1048471,"Psylliodes chrysocephalus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1048471: Psylliodes chrysocephalus (Linnaeus, 1758) | 9931141: BOLD:AAO4430"
1048474,"Psylliodes picinus (Marsham, 1802)",SPECIES,ACCEPTED,Animalia,"1048474: Psylliodes picinus (Marsham, 1802)"
1048476,"Psylliodes affinis (Paykull, 1799)",SPECIES,ACCEPTED,Animalia,"1048476: Psylliodes affinis (Paykull, 1799)"
1048626,"Plagiodera versicolora (Laicharting, 1781)",SPECIES,ACCEPTED,Animalia,"1048626: Plagiodera versicolora (Laicharting, 1781) | 8116292: Plagiodera versicolor Laichart"
1048809,"Lilioceris lilii (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"1048809: Lilioceris lilii (Scopoli, 1763) | 7486525: Crioceris lilii (Scopoli, 1763)"
1048814,"Mantura chrysanthemi (Koch, 1803)",SPECIES,ACCEPTED,Animalia,"1048814: Mantura chrysanthemi (Koch, 1803)"
1048933,"Pyrrhalta viburni (Paykull, 1799)",SPECIES,ACCEPTED,Animalia,"1048933: Pyrrhalta viburni (Paykull, 1799)"
1048979,"Bromius obscurus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1048979: Bromius obscurus (Linnaeus, 1758)"
1049228,"Phyllotreta undulata Kutschera, 1860",SPECIES,ACCEPTED,Animalia,"1049228: Phyllotreta undulata Kutschera, 1860"
1049249,"Phyllotreta cruciferae (Goeze, 1777)",SPECIES,ACCEPTED,Animalia,"1049249: Phyllotreta cruciferae (Goeze, 1777)"
1049507,"Macroplea appendiculata (Panzer, 1794)",SPECIES,ACCEPTED,Animalia,"1049507: Macroplea appendiculata (Panzer, 1794)"
1056351,"Nipponoserica similis (Lewis, 1895)",SPECIES,ACCEPTED,Animalia,"1052333: Serica similis Lewis, 1895"
1057362,"Polyphylla fullo (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1057362: Polyphylla fullo (Linnaeus, 1758)"
1057593,"Rhizotrogus aestivus (Olivier, 1789)",SPECIES,ACCEPTED,Animalia,"1057593: Rhizotrogus aestivus (Olivier, 1789)"
1063508,"Hoplia philanthus (Fuessly, 1775)",SPECIES,ACCEPTED,Animalia,"1063508: Hoplia philanthus (Fuessly, 1775)"
1063565,"Hoplia argentea (Poda, 1761)",SPECIES,ACCEPTED,Animalia,"1063565: Hoplia argentea (Poda, 1761)"
1063825,"Amphimallon atrum (Herbst, 1790)",SPECIES,ACCEPTED,Animalia,"1063825: Amphimallon atrum (Herbst, 1790)"
1063891,"Amphimallon solstitiale (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1063891: Amphimallon solstitiale (Linnaeus, 1758)"
1065353,"Bodiloides ictericus (Laicharting, 1781)",SPECIES,ACCEPTED,Animalia,"1065353: Bodiloides ictericus (Laicharting, 1781)"
1065382,"Euheptaulacus sus (Herbst, 1783)",SPECIES,ACCEPTED,Animalia,"8172073: Heptaulacus sus (Herbst, 1783)"
1066009,"Limarus zenkeri (Germar, 1813)",SPECIES,ACCEPTED,Animalia,"4425151: Aphodius zenkeri Germar, 1813"
1066430,"Euorodalus coenosus (Panzer, 1798)",SPECIES,ACCEPTED,Animalia,"8478673: Aphodius tristis (Zenker, 1801)"
1066682,"Rhodaphodius foetens (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"1066682: Rhodaphodius foetens (Fabricius, 1787)"
1066713,"Oxyomus sylvestris (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"1066713: Oxyomus sylvestris (Scopoli, 1763)"
1067068,"Agrilinus ater (De Geer, 1774)",SPECIES,ACCEPTED,Animalia,"1067068: Agrilinus ater (De Geer, 1774) | 1068880: Aphodius ater (De Geer, 1774)"
1067409,"Aphodius fimetarius (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1067409: Aphodius fimetarius (Linnaeus, 1758)"
1067440,"Aphodius foetidus (Herbst, 1783)",SPECIES,ACCEPTED,Animalia,"1067440: Aphodius foetidus (Herbst, 1783)"
1068380,"Planolinus tenellus (Say, 1823)",SPECIES,ACCEPTED,Animalia,"1068380: Planolinus tenellus (Say, 1823)"
1068391,"Esymus pusillus (Herbst, 1789)",SPECIES,ACCEPTED,Animalia,"1068391: Esymus pusillus (Herbst, 1789) | 9064061: Aphodius pusillus coecus Mulsant, 1842 | 10071948: BOLD:ABV1534"
1068394,Aphodius pusillus,SPECIES,ACCEPTED,Animalia,1068394: Aphodius pusillus
1068417,"Esymus merdarius (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"5875408: Aphodius merdarius (Fabricius, 1775)"
1068452,"Psammodius asper (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"1068452: Psammodius asper (Fabricius, 1775) | 10100133: Psammobius sulcicollis (Illiger, 1802)"
1068592,"Acrossus rufipes (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1068592: Acrossus rufipes (Linnaeus, 1758) | 8321792: Aphodius rufipes (Linnaeus, 1758)"
1068608,"Acrossus luridus (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"1068608: Acrossus luridus (Fabricius, 1775)"
1068722,"Nimbus contaminatus (Herbst, 1783)",SPECIES,ACCEPTED,Animalia,"1068722: Nimbus contaminatus (Herbst, 1783) | 1069199: Aphodius contaminatus (Herbst, 1783) | 10129475: BOLD:ACC4602"
1068879,"Calamosternus granarius (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"1068879: Calamosternus granarius (Linnaeus, 1767)"
1068973,"Sigorus porcus (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"1068973: Sigorus porcus (Fabricius, 1792)"
1069044,"Teuchestes fossor (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1069044: Teuchestes fossor (Linnaeus, 1758)"
1069165,"Melinopterus punctatosulcatus (Sturm, 1805)",SPECIES,ACCEPTED,Animalia,"1069165: Melinopterus punctatosulcatus (Sturm, 1805)"
1069177,"Melinopterus consputus (Creutzer, 1799)",SPECIES,ACCEPTED,Animalia,"1069177: Melinopterus consputus (Creutzer, 1799)"
