"","usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","species","kingdomKey","speciesKey","species_name_network","king_network"
"6027",3210507,"Entamoeba bovis (Liebetanz, 1905)","Entamoeba bovis","SPECIES","ACCEPTED",100,"EXACT","Protozoa","Entamoeba bovis",7,3210507,"Entamoeba bovis","Protozoa"
"6028",3210514,"Entamoeba hartmanni Prowazek, 1912","Entamoeba hartmanni","SPECIES","ACCEPTED",100,"EXACT","Protozoa","Entamoeba hartmanni",7,3210514,"Entamoeba hartmanni","Protozoa"
"6029",3033605,"Myosurus minimus L.","Myosurus minimus","SPECIES","ACCEPTED",100,"EXACT","Plantae","Myosurus minimus",6,3033605,"Myosurus minimus","Plantae"
"6030",8848598,"Leucanthemum vulgare Lam.","Leucanthemum vulgare","SPECIES","ACCEPTED",100,"EXACT","Plantae","Leucanthemum vulgare",6,8848598,"Leucanthemum vulgare","Plantae"
"6031",3090343,"Conoclinium coelestinum (L.) DC.","Conoclinium coelestinum","SPECIES","ACCEPTED",100,"EXACT","Plantae","Conoclinium coelestinum",6,3090343,"Conoclinium coelestinum","Plantae"
"6032",1759597,"Lithophane semibrunnea Haworth, 1809","Lithophane semibrunnea","SPECIES","ACCEPTED",100,"EXACT","Animalia","Lithophane semibrunnea",1,1759597,"Lithophane semibrunnea","Animalia"
"6033",1759661,"Lithophane furcifera Hufnagel, 1766","Lithophane furcifera","SPECIES","ACCEPTED",100,"EXACT","Animalia","Lithophane furcifera",1,1759661,"Lithophane furcifera","Animalia"
"6034",1782763,"Acronicta aceris (Linnaeus, 1758)","Acronicta aceris","SPECIES","ACCEPTED",99,"EXACT","Animalia","Acronicta aceris",1,1782763,"Acronicta aceris","Animalia"
"6035",1766137,"Amphipyra pyramidea (Linnaeus, 1758)","Amphipyra pyramidea","SPECIES","ACCEPTED",100,"EXACT","Animalia","Amphipyra pyramidea",1,1766137,"Amphipyra pyramidea","Animalia"
"6036",1783016,"Acronicta tridens (Denis & Schiffermüller), 1775","Acronicta tridens","SPECIES","ACCEPTED",100,"EXACT","Animalia","Acronicta tridens",1,1783016,"Acronicta tridens","Animalia"
"6037",1768729,"Conistra ligula (Esper, 1791)","Conistra ligula","SPECIES","ACCEPTED",100,"EXACT","Animalia","Conistra ligula",1,1768729,"Conistra ligula","Animalia"
"6038",5401877,"Helenium autumnale L.","Helenium autumnale","SPECIES","ACCEPTED",100,"EXACT","Plantae","Helenium autumnale",6,5401877,"Helenium autumnale","Plantae"
"6039",5402874,"Eupatorium perfoliatum L.","Eupatorium perfoliatum","SPECIES","ACCEPTED",100,"EXACT","Plantae","Eupatorium perfoliatum",6,5402874,"Eupatorium perfoliatum","Plantae"
"6040",1419845,"Forficula auricularia Linnaeus, 1758","Forficula auricularia","SPECIES","ACCEPTED",100,"EXACT","Animalia","Forficula auricularia",1,1419845,"Forficula auricularia","Animalia"
"6041",1798974,"Orthosia gothica Linnaeus, 1758","Orthosia gothica","SPECIES","ACCEPTED",100,"EXACT","Animalia","Orthosia gothica",1,1798974,"Orthosia gothica","Animalia"
"6042",1758878,"Eupsilia transversa Hufnagel, 1766","Eupsilia transversa","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eupsilia transversa",1,1758878,"Eupsilia transversa","Animalia"
"6043",1766919,"Pleromelloida conserta Grote, 1881","Pleromelloida conserta","SPECIES","ACCEPTED",100,"EXACT","Animalia","Pleromelloida conserta",1,1766919,"Pleromelloida conserta","Animalia"
"6044",1775936,"Allophyes oxycanthae Linnaeus, 1758","Allophyes oxycanthae","SPECIES","ACCEPTED",100,"EXACT","Animalia","Allophyes oxycanthae",1,1775936,"Allophyes oxycanthae","Animalia"
"6045",1765769,"Melanchra pulverulenta Smith","Melanchra pulverulenta","SPECIES","ACCEPTED",100,"EXACT","Animalia","Melanchra pulverulenta",1,1765769,"Melanchra pulverulenta","Animalia"
"6046",1032490,"Haematopinus channabasavannai Krishna Rao, Khuddus & Kuppuswamy, 1977","Haematopinus channabasavannai","SPECIES","ACCEPTED",100,"EXACT","Animalia","Haematopinus channabasavannai",1,1032490,"Haematopinus channabasavannai","Animalia"
"6047",3117449,"Erigeron annuus (L.) Pers.","Erigeron annuus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Erigeron annuus",6,3117449,"Erigeron annuus","Plantae"
"6048",1032920,"Solenopotes burmeisteri (Fahrenholz, 1919)","Solenopotes burmeisteri","SPECIES","ACCEPTED",100,"EXACT","Animalia","Solenopotes burmeisteri",1,1032920,"Solenopotes burmeisteri","Animalia"
"6049",1032922,"Solenopotes ferrisi (Fahrenholz, 1919)","Solenopotes ferrisi","SPECIES","ACCEPTED",100,"EXACT","Animalia","Solenopotes ferrisi",1,1032922,"Solenopotes ferrisi","Animalia"
"6050",5400552,"Ageratina altissima (L.) R.M.King & H.Rob.","Ageratina altissima","SPECIES","ACCEPTED",100,"EXACT","Plantae","Ageratina altissima",6,5400552,"Ageratina altissima","Plantae"
"6051",5389083,"Solidago juncea Aiton","Solidago juncea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Solidago juncea",6,5389083,"Solidago juncea","Plantae"
"6052",5389117,"Solidago missouriensis Nutt.","Solidago missouriensis","SPECIES","ACCEPTED",100,"EXACT","Plantae","Solidago missouriensis",6,5389117,"Solidago missouriensis","Plantae"
"6053",3110588,"Ambrosia trifida L.","Ambrosia trifida","SPECIES","ACCEPTED",100,"EXACT","Plantae","Ambrosia trifida",6,3110588,"Ambrosia trifida","Plantae"
"6054",3132402,"Krigia biflora (Walter) S.F.Blake","Krigia biflora","SPECIES","ACCEPTED",96,"EXACT","Plantae","Krigia biflora",6,3132402,"Krigia biflora","Archaeplastida"
"6055",5385488,"Antennaria neglecta Greene","Antennaria neglecta","SPECIES","ACCEPTED",100,"EXACT","Plantae","Antennaria neglecta",6,5385488,"Antennaria neglecta","Plantae"
"6056",3140423,"Lactuca floridana (L.) Gaertn.","Lactuca floridana","SPECIES","ACCEPTED",100,"EXACT","Plantae","Lactuca floridana",6,3140423,"Lactuca floridana","Plantae"
"6057",5190494,"Discus whitneyi (Newcomb, 1864)","Discus whitneyi","SPECIES","ACCEPTED",100,"EXACT","Animalia","Discus whitneyi",1,5190494,"Discus whitneyi","Animalia"
"6058",5890402,"Angiostrongylus cantonensis (Chen, 1935)","Angiostrongylus cantonensis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Angiostrongylus cantonensis",1,5890402,"Angiostrongylus cantonensis","Animalia"
"6059",2284122,"Pratylenchus brachyurus (Godfrey, 1929) Filipjev & Schuurmans Stekhoven, 1941","Pratylenchus brachyurus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Pratylenchus brachyurus",1,2284122,"Pratylenchus brachyurus","Animalia"
"6060",1779334,"Naenia typica Linnaeus, 1758","Naenia typica","SPECIES","ACCEPTED",100,"EXACT","Animalia","Naenia typica",1,1779334,"Naenia typica","Animalia"
"6061",1792073,"Egira hiemalis Grote, 1874","Egira hiemalis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Egira hiemalis",1,1792073,"Egira hiemalis","Animalia"
"6062",2451472,"Cophosaurus texanus Troschel, 1852","Cophosaurus texanus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cophosaurus texanus",1,2451472,"Cophosaurus texanus","Animalia"
"6063",2458997,"Hemorrhois ravergieri (Ménétries, 1832)","Hemorrhois ravergieri","SPECIES","ACCEPTED",100,"EXACT","Animalia","Hemorrhois ravergieri",1,2458997,"Hemorrhois ravergieri","Animalia"
"6064",2294290,"Vitrina pellucida (O.F.Müller, 1774)","Vitrina pellucida","SPECIES","ACCEPTED",100,"EXACT","Animalia","Vitrina pellucida",1,2294290,"Vitrina pellucida","Animalia"
"6065",1771245,"Agrotis ipsilon (Hufnagel, 1766)","Agrotis ipsilon","SPECIES","ACCEPTED",99,"EXACT","Animalia","Agrotis ipsilon",1,1771245,"Agrotis ipsilon","Animalia"
"6066",5148247,"Theria rupicapraria (Denis & Schiffermüller), 1775","Theria rupicapraria","SPECIES","ACCEPTED",100,"EXACT","Animalia","Theria rupicapraria",1,5148247,"Theria rupicapraria","Animalia"
"6067",5114046,"Orthosia munda (Denis & Schiffermüller, 1775)","Orthosia munda","SPECIES","SYNONYM",100,"EXACT","Animalia","Anorthoa munda",1,6544687,"Orthosia munda","Animalia"
"6068",1990066,"Odontopera bidentata (Clerck, 1759)","Odontopera bidentata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Odontopera bidentata",1,1990066,"Odontopera bidentata","Animalia"
"6069",1962265,"Selenia tetralunaria (Hufnagel, 1767)","Selenia tetralunaria","SPECIES","ACCEPTED",100,"EXACT","Animalia","Selenia tetralunaria",1,1962265,"Selenia tetralunaria","Animalia"
"6070",2074138,"Symydobius oblongus (von Heyden, 1837)","Symydobius oblongus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Symydobius oblongus",1,2074138,"Symydobius oblongus","Animalia"
"6071",5159088,"Myzocallis castanicola Baker, 1917","Myzocallis castanicola","SPECIES","ACCEPTED",100,"EXACT","Animalia","Myzocallis castanicola",1,5159088,"Myzocallis castanicola","Animalia"
"6072",2075370,"Hamamelistes betulinus (de Horváth, 1896)","Hamamelistes betulinus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Hamamelistes betulinus",1,2075370,"Hamamelistes betulinus","Animalia"
"6073",2071691,"Betulaphis quadrituberculata (Kaltenbach, 1843)","Betulaphis quadrituberculata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Betulaphis quadrituberculata",1,2071691,"Betulaphis quadrituberculata","Animalia"
"6074",2071689,"Betulaphis brevipilosa Börner, 1940","Betulaphis brevipilosa","SPECIES","ACCEPTED",100,"EXACT","Animalia","Betulaphis brevipilosa",1,2071689,"Betulaphis brevipilosa","Animalia"
"6075",2071907,"Tuberculatus annulatus (Hartig, 1841)","Tuberculatus annulatus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Tuberculatus annulatus",1,2071907,"Tuberculatus annulatus","Animalia"
"6076",10456887,"Stomaphis quercus (Linnaeus, 1758)","Stomaphis quercus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Stomaphis quercus",1,10456887,"Stomaphis quercus","Animalia"
"6077",2073141,"Calaphis betulicola (Kaltenbach, 1843)","Calaphis betulicola","SPECIES","ACCEPTED",100,"EXACT","Animalia","Calaphis betulicola",1,2073141,"Calaphis betulicola","Animalia"
"6078",5144498,"Jankowskia fuscaria (Leech, 1891)","Jankowskia fuscaria","SPECIES","ACCEPTED",100,"EXACT","Animalia","Jankowskia fuscaria",1,5144498,"Jankowskia fuscaria","Animalia"
"6079",3003240,"Rosa gymnocarpa Nutt. ex Torr. & A.Gray","Rosa gymnocarpa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Rosa gymnocarpa",6,3003240,"Rosa gymnocarpa","Plantae"
"6080",1963874,"Hypagyrtis piniata (Packard, 1870)","Hypagyrtis piniata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Hypagyrtis piniata",1,1963874,"Hypagyrtis piniata","Animalia"
"6081",1962722,"Melanolophia canadaria (Guenée, 1857)","Melanolophia canadaria","SPECIES","ACCEPTED",100,"EXACT","Animalia","Melanolophia canadaria",1,1962722,"Melanolophia canadaria","Animalia"
"6082",1986052,"Lomographa bimaculata (Fabricius, 1775)","Lomographa bimaculata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Lomographa bimaculata",1,1986052,"Lomographa bimaculata","Animalia"
"6083",1965667,"Glena nigricaria (Barnes & McDunnough, 1913)","Glena nigricaria","SPECIES","ACCEPTED",100,"EXACT","Animalia","Glena nigricaria",1,1965667,"Glena nigricaria","Animalia"
"6084",5792070,"Danaus cleophile (Godart)","Danaus cleophile","SPECIES","ACCEPTED",100,"EXACT","Animalia","Danaus cleophile",1,5792070,"Danaus cleophile","Animalia"
"6085",3033412,"Ranunculus abortivus L.","Ranunculus abortivus","SPECIES","ACCEPTED",100,"EXACT","Plantae","Ranunculus abortivus",6,3033412,"Ranunculus abortivus","Plantae"
"6086",1863405,"Paonias astylus Drury, 1773","Paonias astylus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Paonias astylus",1,1863405,"Paonias astylus","Animalia"
"6087",4810431,"Macrobdella ditetra Moore, 1953","Macrobdella ditetra","SPECIES","ACCEPTED",100,"EXACT","Animalia","Macrobdella ditetra",1,4810431,"Macrobdella ditetra","Animalia"
"6088",2295425,"Zonitoides arboreus (Say, 1817)","Zonitoides arboreus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Zonitoides arboreus",1,2295425,"Zonitoides arboreus","Animalia"
"6089",5124557,"Rothschildia lebeau Guérin-Méneville, 1868","Rothschildia lebeau","SPECIES","ACCEPTED",100,"EXACT","Animalia","Rothschildia lebeau",1,5124557,"Rothschildia lebeau","Animalia"
"6090",4702564,"Trilocha varians Walker, 1855","Trilocha varians","SPECIES","ACCEPTED",100,"EXACT","Animalia","Trilocha varians",1,4702564,"Trilocha varians","Animalia"
"6091",3151421,"Symphyotrichum cordifolium (L.) G.L.Nesom","Symphyotrichum cordifolium","SPECIES","ACCEPTED",96,"EXACT","Plantae","Symphyotrichum cordifolium",6,3151421,"Symphyotrichum cordifolium","Archaeplastida"
"6092",7832723,"Symphyotrichum lateriflorum (L.) Á.Löve & D.Löve","Symphyotrichum lateriflorum","SPECIES","ACCEPTED",100,"EXACT","Plantae","Symphyotrichum lateriflorum",6,7832723,"Symphyotrichum lateriflorum","Plantae"
"6093",2930137,"Solanum lycopersicum L.","Solanum lycopersicum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Solanum lycopersicum",6,2930137,"Solanum lycopersicum","Plantae"
"6094",2926951,"Clinopodium ashei (Weath.) Small","Clinopodium ashei","SPECIES","ACCEPTED",100,"EXACT","Plantae","Clinopodium ashei",6,2926951,"Clinopodium ashei","Plantae"
"6095",1868525,"Andraca bipunctata Walker, 1865","Andraca bipunctata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Andraca bipunctata",1,1868525,"Andraca bipunctata","Animalia"
"6096",5123046,"Geina periscelidactylus (Fitch, 1854)","Geina periscelidactylus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Geina periscelidactylus",1,5123046,"Geina periscelidactylus","Animalia"
"6097",1864905,"Syssphinx molina Cramer, 1781","Syssphinx molina","SPECIES","ACCEPTED",100,"EXACT","Animalia","Syssphinx molina",1,1864905,"Syssphinx molina","Animalia"
"6098",1865668,"Actias luna Linnaeus, 1758","Actias luna","SPECIES","ACCEPTED",100,"EXACT","Animalia","Actias luna",1,1865668,"Actias luna","Animalia"
"6099",1866059,"Automeris iris Walker, 1865","Automeris iris","SPECIES","ACCEPTED",100,"EXACT","Animalia","Automeris iris",1,1866059,"Automeris iris","Animalia"
"6100",1866197,"Automeris complicata Walker, 1855","Automeris complicata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Automeris complicata",1,1866197,"Automeris complicata","Animalia"
"6101",1753432,"Narosa nigrisigna Wileman, 1911","Narosa nigrisigna","SPECIES","ACCEPTED",100,"EXACT","Animalia","Narosa nigrisigna",1,1753432,"Narosa nigrisigna","Animalia"
"6102",1730543,"Xyleutes persona Le Guillou, 1841","Xyleutes persona","SPECIES","ACCEPTED",100,"EXACT","Animalia","Xyleutes persona",1,1730543,"Xyleutes persona","Animalia"
"6103",1865930,"Cricula trifenestrata Helfer, 1837","Cricula trifenestrata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cricula trifenestrata",1,1865930,"Cricula trifenestrata","Animalia"
"6104",1865660,"Actias selene Hübner, 1806","Actias selene","SPECIES","ACCEPTED",99,"EXACT","Animalia","Actias selene",1,1865660,"Actias selene","Animalia"
"6105",1730987,"Zeuzera coffeae Nietner, 1861","Zeuzera coffeae","SPECIES","SYNONYM",100,"EXACT","Animalia","Polyphagozerra coffeae",1,8402212,"Zeuzera coffeae","Animalia"
"6106",1731421,"Indarbela tetraonis Moore, 1879","Indarbela tetraonis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Indarbela tetraonis",1,1731421,"Indarbela tetraonis","Animalia"
"6107",1861395,"Endromis versicolora (Linnaeus, 1758)","Endromis versicolora","SPECIES","ACCEPTED",100,"EXACT","Animalia","Endromis versicolora",1,1861395,"Endromis versicolora","Animalia"
"6108",1732457,"Trichiura ilicis (Rambur, 1858)","Trichiura ilicis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Trichiura ilicis",1,1732457,"Trichiura ilicis","Animalia"
"6109",1752874,"Scopelodes testacea Butler, 1886","Scopelodes testacea","SPECIES","ACCEPTED",100,"EXACT","Animalia","Scopelodes testacea",1,1752874,"Scopelodes testacea","Animalia"
"6110",5105256,"Altha nivea Walker, 1862","Altha nivea","SPECIES","ACCEPTED",100,"EXACT","Animalia","Altha nivea",1,5105256,"Altha nivea","Animalia"
"6111",1734704,"Lasiocampa trifolii (Denis & Schiffermüller), 1775","Lasiocampa trifolii","SPECIES","ACCEPTED",100,"EXACT","Animalia","Lasiocampa trifolii",1,1734704,"Lasiocampa trifolii","Animalia"
"6112",5105588,"Monema flavescens Walker, 1855","Monema flavescens","SPECIES","ACCEPTED",100,"EXACT","Animalia","Monema flavescens",1,5105588,"Monema flavescens","Animalia"
"6113",5102324,"Tolype velleda (Stoll, 1791)","Tolype velleda","SPECIES","ACCEPTED",100,"EXACT","Animalia","Tolype velleda",1,5102324,"Tolype velleda","Animalia"
"6114",1732452,"Trichiura crataegi (Linnaeus, 1758)","Trichiura crataegi","SPECIES","ACCEPTED",100,"EXACT","Animalia","Trichiura crataegi",1,1732452,"Trichiura crataegi","Animalia"
"6115",1752837,"Chalcoscelides castaneipars (Moore, 1865)","Chalcoscelides castaneipars","SPECIES","ACCEPTED",100,"EXACT","Animalia","Chalcoscelides castaneipars",1,1752837,"Chalcoscelides castaneipars","Animalia"
"6116",1752109,"Phobetron hipparchia (Cramer, 1777)","Phobetron hipparchia","SPECIES","ACCEPTED",100,"EXACT","Animalia","Phobetron hipparchia",1,1752109,"Phobetron hipparchia","Animalia"
"6117",1752111,"Phobetron pithecium (J.E.Smith, 1797)","Phobetron pithecium","SPECIES","ACCEPTED",100,"EXACT","Animalia","Phobetron pithecium",1,1752111,"Phobetron pithecium","Animalia"
"6118",1752238,"Phrixolepia sericea Butler, 1877","Phrixolepia sericea","SPECIES","ACCEPTED",100,"EXACT","Animalia","Phrixolepia sericea",1,1752238,"Phrixolepia sericea","Animalia"
"6119",4302202,"Archips argyrospila (Walker, 1863)","Archips argyrospila","SPECIES","ACCEPTED",100,"EXACT","Animalia","Archips argyrospila",1,4302202,"Archips argyrospila","Animalia"
"6120",1874274,"Acrobasis tricolorella Grote, 1878","Acrobasis tricolorella","SPECIES","ACCEPTED",99,"EXACT","Animalia","Acrobasis tricolorella",1,1874274,"Acrobasis tricolorella","Animalia"
"6121",1739770,"Acleris gloveranus (Walsingham, 1879)","Acleris gloveranus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Acleris gloveranus",1,1739770,"Acleris gloveranus","Animalia"
"6122",1740443,"Adoxophyes fasciculana (Walker, 1866)","Adoxophyes fasciculana","SPECIES","ACCEPTED",100,"EXACT","Animalia","Adoxophyes fasciculana",1,1740443,"Adoxophyes fasciculana","Animalia"
"6123",1744071,"Eulia ministrana (Linnaeus, 1758)","Eulia ministrana","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eulia ministrana",1,1744071,"Eulia ministrana","Animalia"
"6124",10950305,"Drymus sylvaticus (Fabricius, 1775)","Drymus sylvaticus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Drymus sylvaticus",1,10950305,"Drymus sylvaticus","Animalia"
"6125",1746951,"Archips viola Falkovitsh, 1965","Archips viola","SPECIES","ACCEPTED",100,"EXACT","Animalia","Archips viola",1,1746951,"Archips viola","Animalia"
"6126",5102666,"Choristoneura fumiferana (Clemens, 1865)","Choristoneura fumiferana","SPECIES","ACCEPTED",100,"EXACT","Animalia","Choristoneura fumiferana",1,5102666,"Choristoneura fumiferana","Animalia"
"6127",5102628,"Choristoneura hebenstreitella (Müller, 1764)","Choristoneura hebenstreitella","SPECIES","ACCEPTED",100,"EXACT","Animalia","Choristoneura hebenstreitella",1,5102628,"Choristoneura hebenstreitella","Animalia"
"6128",1748211,"Bonagota cranaodes (Meyrick, 1937)","Bonagota cranaodes","SPECIES","SYNONYM",100,"EXACT","Animalia","Bonagota salubricola",1,1748210,"Bonagota cranaodes","Animalia"
"6129",1740623,"Lobesia botrana (Denis & Schiffermüller), 1775","Lobesia botrana","SPECIES","ACCEPTED",100,"EXACT","Animalia","Lobesia botrana",1,1740623,"Lobesia botrana","Animalia"
"6130",1747125,"Argyrotaenia citrana (Fernald, 1889)","Argyrotaenia citrana","SPECIES","SYNONYM",100,"EXACT","Animalia","Argyrotaenia franciscana",1,1747140,"Argyrotaenia citrana","Animalia"
"6131",5102638,"Choristoneura biennis Freeman, 1967","Choristoneura biennis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Choristoneura biennis",1,5102638,"Choristoneura biennis","Animalia"
"6132",5102982,"Ptycholoma lecheana (Linnaeus, 1758)","Ptycholoma lecheana","SPECIES","ACCEPTED",100,"EXACT","Animalia","Ptycholoma lecheana",1,5102982,"Ptycholoma lecheana","Animalia"
"6133",1745630,"Epinotia tetraquetrana (Haworth, 1811)","Epinotia tetraquetrana","SPECIES","ACCEPTED",100,"EXACT","Animalia","Epinotia tetraquetrana",1,1745630,"Epinotia tetraquetrana","Animalia"
"6134",1743714,"Zeiraphera ratzeburgiana (Saxesen, 1840)","Zeiraphera ratzeburgiana","SPECIES","ACCEPTED",99,"EXACT","Animalia","Zeiraphera ratzeburgiana",1,1743714,"Zeiraphera ratzeburgiana","Animalia"
"6135",1736412,"Strophedra nitidana (Fabricius, 1794)","Strophedra nitidana","SPECIES","ACCEPTED",100,"EXACT","Animalia","Strophedra nitidana",1,1736412,"Strophedra nitidana","Animalia"
"6136",1342108,"Xylocopa violacea (Linnaeus, 1758)","Xylocopa violacea","SPECIES","ACCEPTED",100,"EXACT","Animalia","Xylocopa violacea",1,1342108,"Xylocopa violacea","Animalia"
