"","X","usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","species","kingdomKey","speciesKey","species_name_network","king_network"
"584",11276,1819145,"Calliteara pudibunda Linnaeus, 1758","Calliteara pudibunda","SPECIES","ACCEPTED",100,"EXACT","Animalia","Calliteara pudibunda",1,1819145,"Calliteara pudibunda","Animalia"
"585",11281,8237987,"Spilosoma lubricipeda (Linnaeus, 1758)","Spilosoma lubricipeda","SPECIES","ACCEPTED",99,"EXACT","Animalia","Spilosoma lubricipeda",1,8237987,"Spilosoma lubricipeda","Animalia"
"586",11286,1802280,"Pseudoips prasinana (Linnaeus, 1758)","Pseudoips prasinana","SPECIES","ACCEPTED",100,"EXACT","Animalia","Pseudoips prasinana",1,1802280,"Pseudoips prasinana","Animalia"
"587",11290,1799799,"Panemeria tenebrata (Scopoli, 1763)","Panemeria tenebrata","SPECIES","ACCEPTED",99,"EXACT","Animalia","Panemeria tenebrata",1,1799799,"Panemeria tenebrata","Animalia"
"588",11303,1782672,"Acronicta rumicis Linnaeus, 1758","Acronicta rumicis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Acronicta rumicis",1,1782672,"Acronicta rumicis","Animalia"
"589",11304,1782560,"Phlogophora meticulosa (Linnaeus, 1758)","Phlogophora meticulosa","SPECIES","ACCEPTED",100,"EXACT","Animalia","Phlogophora meticulosa",1,1782560,"Phlogophora meticulosa","Animalia"
"590",11365,1734826,"Lasiocampa quercus Linnaeus, 1758","Lasiocampa quercus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Lasiocampa quercus",1,1734826,"Lasiocampa quercus","Animalia"
"591",11373,1703295,"Calliptamus barbarus (Costa, 1836)","Calliptamus barbarus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Calliptamus barbarus",1,1703295,"Calliptamus barbarus","Animalia"
"592",11378,1695297,"Pholidoptera griseoaptera (De Geer, 1773)","Pholidoptera griseoaptera","SPECIES","ACCEPTED",100,"EXACT","Animalia","Pholidoptera griseoaptera",1,1695297,"Pholidoptera griseoaptera","Animalia"
"593",11468,1542111,"Dasysyrphus albostriatus (Fallén, 1817)","Dasysyrphus albostriatus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Dasysyrphus albostriatus",1,1542111,"Dasysyrphus albostriatus","Animalia"
"594",11469,1542077,"Dasysyrphus pinastri (De Geer, 1776)","Dasysyrphus pinastri","SPECIES","ACCEPTED",100,"EXACT","Animalia","Dasysyrphus pinastri",1,1542077,"Dasysyrphus pinastri","Animalia"
"595",11472,1541339,"Eristalis rupium Fabricius, 1805","Eristalis rupium","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eristalis rupium",1,1541339,"Eristalis rupium","Animalia"
"596",11482,1540726,"Eupeodes nitens (Zetterstedt, 1843)","Eupeodes nitens","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eupeodes nitens",1,1540726,"Eupeodes nitens","Animalia"
"597",11484,1540549,"Cheilosia barbata Loew, 1857","Cheilosia barbata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cheilosia barbata",1,1540549,"Cheilosia barbata","Animalia"
"598",11491,1538824,"Sericomyia superbiens (Müller, 1776)","Sericomyia superbiens","SPECIES","ACCEPTED",100,"EXACT","Animalia","Sericomyia superbiens",1,1538824,"Sericomyia superbiens","Animalia"
"599",11495,1538434,"Lejops lineatus (Fabricius, 1787)","Lejops lineatus","SPECIES","SYNONYM",100,"EXACT","Animalia","Eurimyia lineatus",1,10366531,"Lejops lineatus","Animalia"
"600",11501,1537245,"Syrphus torvus Osten Sacken, 1875","Syrphus torvus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Syrphus torvus",1,1537245,"Syrphus torvus","Animalia"
"601",11506,1536728,"Chrysogaster aerosa Loew, 1843","Chrysogaster aerosa","SPECIES","ACCEPTED",100,"EXACT","Animalia","Chrysogaster aerosa",1,1536728,"Chrysogaster aerosa","Animalia"
"602",11512,1536326,"Pipiza austriaca Meigen, 1822","Pipiza austriaca","SPECIES","SYNONYM",100,"EXACT","Animalia","Pipiza festiva",1,1536318,"Pipiza austriaca","Animalia"
"603",11513,1536015,"Chrysotoxum vernale Loew, 1841","Chrysotoxum vernale","SPECIES","ACCEPTED",100,"EXACT","Animalia","Chrysotoxum vernale",1,1536015,"Chrysotoxum vernale","Animalia"
"604",11514,1535728,"Paragus pecchiolii Rondani, 1857","Paragus pecchiolii","SPECIES","ACCEPTED",100,"EXACT","Animalia","Paragus pecchiolii",1,1535728,"Paragus pecchiolii","Animalia"
"605",11515,1535656,"Sphegina elegans Schummel, 1841","Sphegina elegans","SPECIES","ACCEPTED",99,"EXACT","Animalia","Sphegina elegans",1,1535656,"Sphegina elegans","Animalia"
"606",11517,1535521,"Meliscaeva cinctella (Zetterstedt, 1843)","Meliscaeva cinctella","SPECIES","ACCEPTED",100,"EXACT","Animalia","Meliscaeva cinctella",1,1535521,"Meliscaeva cinctella","Animalia"
"607",11531,1533005,"Caliprobola speciosa (Rossi, 1790)","Caliprobola speciosa","SPECIES","ACCEPTED",100,"EXACT","Animalia","Caliprobola speciosa",1,1533005,"Caliprobola speciosa","Animalia"
"608",11570,1464567,"Phasia hemiptera (Fabricius, 1794)","Phasia hemiptera","SPECIES","ACCEPTED",100,"EXACT","Animalia","Phasia hemiptera",1,1464567,"Phasia hemiptera","Animalia"
"609",11583,1427037,"Calopteryx virgo (Linnaeus, 1758)","Calopteryx virgo","SPECIES","ACCEPTED",99,"EXACT","Animalia","Calopteryx virgo",1,1427037,"Calopteryx virgo","Animalia"
"610",12015,1296299,"Diphyus quadripunctorius (Muller, 1776)","Diphyus quadripunctorius","SPECIES","ACCEPTED",100,"EXACT","Animalia","Diphyus quadripunctorius",1,1296299,"Diphyus quadripunctorius","Animalia"
"611",12125,1085188,"Trichius fasciatus (Linnaeus, 1758)","Trichius fasciatus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Trichius fasciatus",1,1085188,"Trichius fasciatus","Animalia"
"612",12130,1082966,"Valgus hemipterus (Linnaeus, 1758)","Valgus hemipterus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Valgus hemipterus",1,1082966,"Valgus hemipterus","Animalia"
"613",12139,1077130,"Oxythyrea funesta (Poda, 1761)","Oxythyrea funesta","SPECIES","ACCEPTED",100,"EXACT","Animalia","Oxythyrea funesta",1,1077130,"Oxythyrea funesta","Animalia"
"614",12173,1046592,"Lytta vesicatoria (Linnaeus, 1758)","Lytta vesicatoria","SPECIES","ACCEPTED",100,"EXACT","Animalia","Lytta vesicatoria",1,1046592,"Lytta vesicatoria","Animalia"
"615",12195,1043082,"Hippodamia variegata (Goeze, 1777)","Hippodamia variegata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Hippodamia variegata",1,1043082,"Hippodamia variegata","Animalia"
"616",12239,2433753,"Lutra lutra (Linnaeus, 1758)","Lutra lutra","SPECIES","ACCEPTED",99,"EXACT","Animalia","Lutra lutra",1,2433753,"Lutra lutra",""
"617",12246,5203999,"Thymallus thymallus (Linnaeus, 1758)","Thymallus thymallus","SPECIES","ACCEPTED",99,"EXACT","Animalia","Thymallus thymallus",1,5203999,"Thymallus thymallus",""
"618",12285,5231763,"Prunella modularis (Linnaeus, 1758)","Prunella modularis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Prunella modularis",1,5231763,"Prunella modularis","Animalia"
"619",12306,5229168,"Milvus milvus (Linnaeus, 1758)","Milvus milvus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Milvus milvus",1,5229168,"Milvus milvus","Animalia"
"620",12310,2480513,"Aquila nipalensis Hodgson, 1833","Aquila nipalensis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Aquila nipalensis",1,2480513,"Aquila nipalensis","Animalia"
"621",12313,2480500,"Aquila heliaca Savigny, 1809","Aquila heliaca","SPECIES","ACCEPTED",100,"EXACT","Animalia","Aquila heliaca",1,2480500,"Aquila heliaca","Animalia"
"622",12314,2480505,"Aquila pomarina C.L.Brehm, 1831","Aquila pomarina","SPECIES","ACCEPTED",100,"EXACT","Animalia","Aquila pomarina",1,2480505,"Aquila pomarina","Animalia"
"623",12335,7805462,"Hylobius abietis (C.Linnaeus, 1758)","Hylobius abietis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Hylobius abietis",1,7805462,"Hylobius abietis","Animalia"
"624",12370,2498036,"Anser anser (Linnaeus, 1758)","Anser anser","SPECIES","ACCEPTED",100,"EXACT","Animalia","Anser anser",1,2498036,"Anser anser","Animalia"
"625",12401,8168242,"Fagisyrphus cincta (Fallén, 1817)","Fagisyrphus cincta","SPECIES","ACCEPTED",98,"FUZZY","Animalia","Fagisyrphus cincta",1,8168242,"Fagisyrphus cinctus","Animalia"
"626",12403,1536381,"Brachypalpus valgus (Panzer, 1797)","Brachypalpus valgus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Brachypalpus valgus",1,1536381,"Brachypalpus valgus","Animalia"
"627",12405,4516695,"Cheilosia albitarsis Meigen, 1822","Cheilosia albitarsis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cheilosia albitarsis",1,4516695,"Cheilosia albitarsis","Animalia"
"628",12520,9282206,"Strix aluco Linnaeus, 1758","Strix aluco","SPECIES","ACCEPTED",100,"EXACT","Animalia","Strix aluco",1,9282206,"Strix aluco","Animalia"
"629",12522,5232162,"Glaucidium passerinum (Linnaeus, 1758)","Glaucidium passerinum","SPECIES","ACCEPTED",100,"EXACT","Animalia","Glaucidium passerinum",1,5232162,"Glaucidium passerinum","Animalia"
"630",12545,2482473,"Corvus monedula Linnaeus, 1758","Corvus monedula","SPECIES","SYNONYM",100,"EXACT","Animalia","Coloeus monedula",1,6100954,"Corvus monedula","Animalia"
"631",12546,2477872,"Dryocopus martius (Linnaeus, 1758)","Dryocopus martius","SPECIES","ACCEPTED",100,"EXACT","Animalia","Dryocopus martius",1,2477872,"Dryocopus martius","Animalia"
"632",12556,2928751,"Datura stramonium L.","Datura stramonium","SPECIES","ACCEPTED",99,"EXACT","Plantae","Datura stramonium",6,2928751,"Datura stramonium","Viridiplantae"
"633",12586,2491719,"Plectrophenax nivalis (Linnaeus, 1758)","Plectrophenax nivalis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Plectrophenax nivalis",1,2491719,"Plectrophenax nivalis","Animalia"
"634",12591,2493052,"Phylloscopus trochilus (Linnaeus, 1758)","Phylloscopus trochilus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Phylloscopus trochilus",1,2493052,"Phylloscopus trochilus","Animalia"
"635",12594,2493012,"Cettia cetti (Temminck, 1820)","Cettia cetti","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cettia cetti",1,2493012,"Cettia cetti","Animalia"
"636",12618,7660710,"Luscinia megarhynchos C.L.Brehm, 1831","Luscinia megarhynchos","SPECIES","ACCEPTED",100,"EXACT","Animalia","Luscinia megarhynchos",1,7660710,"Luscinia megarhynchos","Animalia"
"637",12635,2494642,"Carduelis chloris (Linnaeus, 1758)","Carduelis chloris","SPECIES","SYNONYM",100,"EXACT","Animalia","Chloris chloris",1,5845582,"Carduelis chloris","Animalia"
"638",12636,2494708,"Carduelis cannabina (Linnaeus, 1758)","Carduelis cannabina","SPECIES","SYNONYM",100,"EXACT","Animalia","Linaria cannabina",1,8104397,"Carduelis cannabina","Animalia"
"639",12650,2495414,"Columba livia J.F.Gmelin, 1789","Columba livia","SPECIES","ACCEPTED",100,"EXACT","Animalia","Columba livia",1,2495414,"Columba livia","Animalia"
"640",12651,2475365,"Coracias garrulus Linnaeus, 1758","Coracias garrulus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Coracias garrulus",1,2475365,"Coracias garrulus","Animalia"
"641",12663,2481174,"Larus fuscus Linnaeus, 1758","Larus fuscus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Larus fuscus",1,2481174,"Larus fuscus","Animalia"
"642",12664,5228199,"Gallinula chloropus (Linnaeus, 1758)","Gallinula chloropus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Gallinula chloropus",1,5228199,"Gallinula chloropus","Animalia"
"643",12666,5881450,"Inachis io (Linnaeus, 1758)","Inachis io","SPECIES","SYNONYM",98,"EXACT","Animalia","Aglais io",1,4535827,"Inachis io",""
"644",12669,2481034,"Falco cherrug J.E.Gray, 1834","Falco cherrug","SPECIES","ACCEPTED",100,"EXACT","Animalia","Falco cherrug",1,2481034,"Falco cherrug","Animalia"
"645",12672,9813242,"Falco columbarius Linnaeus, 1758","Falco columbarius","SPECIES","ACCEPTED",100,"EXACT","Animalia","Falco columbarius",1,9813242,"Falco columbarius","Animalia"
"646",12673,2481047,"Falco peregrinus Tunstall, 1771","Falco peregrinus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Falco peregrinus",1,2481047,"Falco peregrinus","Animalia"
"647",12674,5229167,"Milvus migrans (Boddaert, 1783)","Milvus migrans","SPECIES","ACCEPTED",100,"EXACT","Animalia","Milvus migrans",1,5229167,"Milvus migrans","Animalia"
"648",12675,2480449,"Haliaeetus albicilla (Linnaeus, 1758)","Haliaeetus albicilla","SPECIES","ACCEPTED",99,"EXACT","Animalia","Haliaeetus albicilla",1,2480449,"Haliaeetus albicilla",""
"649",12690,2491534,"Emberiza citrinella Linnaeus, 1758","Emberiza citrinella","SPECIES","ACCEPTED",100,"EXACT","Animalia","Emberiza citrinella",1,2491534,"Emberiza citrinella","Animalia"
"650",12807,1828637,"Hepialus humuli (Linnaeus, 1758)","Hepialus humuli","SPECIES","ACCEPTED",100,"EXACT","Animalia","Hepialus humuli",1,1828637,"Hepialus humuli","Animalia"
"651",13016,1542852,"Eristalinus sepulchralis (Linnaeus, 1758)","Eristalinus sepulchralis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eristalinus sepulchralis",1,1542852,"Eristalinus sepulchralis","Animalia"
"652",13017,1543305,"Platycheirus rosarum (Fabricius, 1787)","Platycheirus rosarum","SPECIES","SYNONYM",100,"EXACT","Animalia","Pyrophaena rosarum",1,4294542,"Platycheirus rosarum","Animalia"
"653",13025,1539941,"Cheilosia pagana (Meigen, 1822)","Cheilosia pagana","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cheilosia pagana",1,1539941,"Cheilosia pagana","Animalia"
"654",13027,5071368,"Helophilus hybridus Loew, 1846","Helophilus hybridus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Helophilus hybridus",1,5071368,"Helophilus hybridus","Animalia"
"655",13035,5072223,"Triglyphus primus Loew, 1840","Triglyphus primus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Triglyphus primus",1,5072223,"Triglyphus primus","Animalia"
"656",13037,1536318,"Pipiza festiva Meigen, 1822","Pipiza festiva","SPECIES","ACCEPTED",100,"EXACT","Animalia","Pipiza festiva",1,1536318,"Pipiza festiva","Animalia"
"657",13041,1537380,"Lejogaster metallina (Fabricius, 1777)","Lejogaster metallina","SPECIES","ACCEPTED",100,"EXACT","Animalia","Lejogaster metallina",1,1537380,"Lejogaster metallina","Animalia"
"658",13047,1540633,"Cheilosia impressa (Loew, 1840)","Cheilosia impressa","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cheilosia impressa",1,1540633,"Cheilosia impressa","Animalia"
"659",13050,1540086,"Cheilosia variabilis (Panzer, 1798)","Cheilosia variabilis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cheilosia variabilis",1,1540086,"Cheilosia variabilis","Animalia"
"660",13051,1539991,"Cheilosia vernalis (Fallén, 1817)","Cheilosia vernalis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cheilosia vernalis",1,1539991,"Cheilosia vernalis","Animalia"
"661",13056,1543332,"Eriozona syrphoides (Fallén, 1817)","Eriozona syrphoides","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eriozona syrphoides",1,1543332,"Eriozona syrphoides","Animalia"
"662",13057,5071167,"Leucozona glaucia (Linnaeus, 1758)","Leucozona glaucia","SPECIES","ACCEPTED",100,"EXACT","Animalia","Leucozona glaucia",1,5071167,"Leucozona glaucia","Animalia"
"663",13059,1536627,"Melangyna cincta (Fallén, 1817)","Melangyna cincta","SPECIES","SYNONYM",100,"EXACT","Animalia","Fagisyrphus cincta",1,8168242,"Melangyna cincta","Animalia"
"664",13062,1534410,"Brachyopa insensilis Collin, 1939","Brachyopa insensilis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Brachyopa insensilis",1,1534410,"Brachyopa insensilis","Animalia"
"665",13064,1535561,"Sphegina clunipes (Fallén, 1816)","Sphegina clunipes","SPECIES","ACCEPTED",100,"EXACT","Animalia","Sphegina clunipes",1,1535561,"Sphegina clunipes","Animalia"
"666",13068,1541819,"Volucella inflata (Fabricius, 1794)","Volucella inflata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Volucella inflata",1,1541819,"Volucella inflata","Animalia"
"667",13072,1541654,"Xylota sylvarum (Linnaeus, 1758)","Xylota sylvarum","SPECIES","ACCEPTED",100,"EXACT","Animalia","Xylota sylvarum",1,1541654,"Xylota sylvarum","Animalia"
"668",13076,1538831,"Sericomyia lappona (Linnaeus, 1758)","Sericomyia lappona","SPECIES","ACCEPTED",100,"EXACT","Animalia","Sericomyia lappona",1,1538831,"Sericomyia lappona","Animalia"
"669",13077,1535878,"Chrysotoxum arcuatum (Linnaeus, 1758)","Chrysotoxum arcuatum","SPECIES","ACCEPTED",99,"EXACT","Animalia","Chrysotoxum arcuatum",1,1535878,"Chrysotoxum arcuatum","Animalia"
"670",13133,2971095,"Melilotus albus Medik.","Melilotus albus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Melilotus albus",6,2971095,"Melilotus albus","Plantae"
"671",13144,2538524,"Hygrocybe conica (Schaeff.) P.Kumm.","Hygrocybe conica","SPECIES","ACCEPTED",99,"EXACT","Fungi","Hygrocybe conica",5,2538524,"Hygrocybe conica","Fungi"
"672",13225,5384805,"Silene latifolia Poir.","Silene latifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Silene latifolia",6,5384805,"Silene latifolia","Plantae"
"673",13261,3189486,"Hypericum perforatum L.","Hypericum perforatum","SPECIES","ACCEPTED",100,"EXACT","Plantae","Hypericum perforatum",6,3189486,"Hypericum perforatum","Plantae"
"674",13289,5375388,"Capsella bursa-pastoris (L.) Medik.","Capsella bursa-pastoris","SPECIES","ACCEPTED",100,"EXACT","Plantae","Capsella bursa-pastoris",6,5375388,"Capsella bursa-pastoris","Plantae"
"675",13328,3170247,"Asclepias syriaca L.","Asclepias syriaca","SPECIES","ACCEPTED",99,"EXACT","Plantae","Asclepias syriaca",6,3170247,"Asclepias syriaca","Plantae"
"676",13332,5421116,"Tribulus terrestris L.","Tribulus terrestris","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tribulus terrestris",6,5421116,"Tribulus terrestris","Plantae"
"677",13352,8208358,"Plantago lanceolata L.","Plantago lanceolata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Plantago lanceolata",6,8208358,"Plantago lanceolata","Plantae"
"678",13369,1798449,"Scoliopteryx libatrix Linnaeus, 1758","Scoliopteryx libatrix","SPECIES","ACCEPTED",100,"EXACT","Animalia","Scoliopteryx libatrix",1,1798449,"Scoliopteryx libatrix","Animalia"
"679",13372,1790692,"Tyta luctuosa (Denis & Schiffermüller), 1775","Tyta luctuosa","SPECIES","ACCEPTED",100,"EXACT","Animalia","Tyta luctuosa",1,1790692,"Tyta luctuosa","Animalia"
"680",13448,3140320,"Lactuca muralis (L.) Gaertn.","Lactuca muralis","SPECIES","SYNONYM",99,"EXACT","Plantae","Mycelis muralis",6,3139040,"Lactuca muralis","Plantae"
"681",13468,5414326,"Primula elatior (L.) L.","Primula elatior","SPECIES","ACCEPTED",99,"EXACT","Plantae","Primula elatior",6,5414326,"Primula elatior","Plantae"
"682",13486,1783043,"Acronicta leporina (Linnaeus, 1758)","Acronicta leporina","SPECIES","ACCEPTED",100,"EXACT","Animalia","Acronicta leporina",1,1783043,"Acronicta leporina","Animalia"
"683",13508,3113414,"Cirsium arvense (L.) Scop.","Cirsium arvense","SPECIES","ACCEPTED",100,"EXACT","Plantae","Cirsium arvense",6,3113414,"Cirsium arvense","Plantae"
"684",13530,5415020,"Linaria vulgaris Mill.","Linaria vulgaris","SPECIES","ACCEPTED",99,"EXACT","Plantae","Linaria vulgaris",6,5415020,"Linaria vulgaris","Plantae"
"685",13583,1959914,"Plagodis dolabraria (Linnaeus, 1767)","Plagodis dolabraria","SPECIES","ACCEPTED",100,"EXACT","Animalia","Plagodis dolabraria",1,1959914,"Plagodis dolabraria","Animalia"
"686",13586,5149438,"Lomaspilis marginata (Linnaeus, 1758)","Lomaspilis marginata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Lomaspilis marginata",1,5149438,"Lomaspilis marginata","Animalia"
"687",13593,3084015,"Phytolacca americana L.","Phytolacca americana","SPECIES","ACCEPTED",100,"EXACT","Plantae","Phytolacca americana",6,3084015,"Phytolacca americana","Plantae"
"688",13603,1867928,"Saturnia pyri (Denis & Schiffermüller), 1775","Saturnia pyri","SPECIES","ACCEPTED",100,"EXACT","Animalia","Saturnia pyri",1,1867928,"Saturnia pyri","Animalia"
"689",13609,5124911,"Aglia tau Linnaeus, 1758","Aglia tau","SPECIES","ACCEPTED",100,"EXACT","Animalia","Aglia tau",1,5124911,"Aglia tau","Animalia"
"690",13761,2439688,"Dryomys nitedula (Pallas, 1778)","Dryomys nitedula","SPECIES","ACCEPTED",100,"EXACT","Animalia","Dryomys nitedula",1,2439688,"Dryomys nitedula","Animalia"
"691",13792,8421569,"Ectropis crepuscularia (Denis & Schiffermüller), 1775","Ectropis crepuscularia","SPECIES","ACCEPTED",99,"EXACT","Animalia","Ectropis crepuscularia",1,8421569,"Ectropis crepuscularia","Animalia"
"692",13818,1980521,"Ascotis selenaria (Denis & Schiffermüller), 1775","Ascotis selenaria","SPECIES","ACCEPTED",100,"EXACT","Animalia","Ascotis selenaria",1,1980521,"Ascotis selenaria","Animalia"
"693",13828,1968867,"Colotois pennaria (Linnaeus, 1761)","Colotois pennaria","SPECIES","ACCEPTED",100,"EXACT","Animalia","Colotois pennaria",1,1968867,"Colotois pennaria","Animalia"
"694",13831,5143380,"Alcis repandata (Linnaeus, 1758)","Alcis repandata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Alcis repandata",1,5143380,"Alcis repandata","Animalia"
"695",13839,1969954,"Triphosa dubitata (Linnaeus, 1758)","Triphosa dubitata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Triphosa dubitata",1,1969954,"Triphosa dubitata","Animalia"
"696",13849,1984734,"Odezia atrata (Linnaeus, 1758)","Odezia atrata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Odezia atrata",1,1984734,"Odezia atrata","Animalia"
